# snapshot_date: 2026-07-15
uid,code,name,latitude,longitude,district,municipality,parish,basin,altitude,coord_x,coord_y,aquifer_system,status
104063,393/98,PS1,38.97129,-8.38142,SANTARÉM,CORUCHE,COUÇO,TEJO,45.0,178480.0,222650.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
106491,393/107,FR1,39.01864,-8.47828,SANTARÉM,CORUCHE,ERRA,TEJO,89.0,170105.6,227934.5,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM RESERVA
34843,394/13,,38.96317,-8.18444,ÉVORA,MORA,MORA,TEJO,60.0,195550.0,221720.0,T0 - BACIA DO TEJO-SADO INDIFERENCIADO,
2073284,394/49,PS1,38.99156,-8.29224,SANTARÉM,CORUCHE,-,TEJO,35.0,186212.2,224882.9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
16447,394/54,CBR1,38.99334,-8.28477,SANTARÉM,CORUCHE,COUÇO,TEJO,,186860.0,225080.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
2014160,394/AG85,,38.95129,-8.18026,ÉVORA,MORA,MORA,TEJO,25.0,195912.0,220401.0,T0 - BACIA DO TEJO-SADO INDIFERENCIADO,
2014162,395/AG63,,39.00326,-7.99692,PORTALEGRE,AVIS,MARANHÃO,TEJO,101.0,211796.0,226179.0,T0 - BACIA DO TEJO-SADO INDIFERENCIADO,
17321,396/98,SDH11,38.97495,-7.79845,PORTALEGRE,SOUSEL,CANO,TEJO,226.0,229000.0,223080.0,A4 - ESTREMOZ - CANO,
59064,396/118,,38.96781,-7.82214,PORTALEGRE,SOUSEL,CASA BRANCA,TEJO,224.98,226950.0,222280.0,A4 - ESTREMOZ - CANO,
59071,396/141,,38.98134,-7.83096,PORTALEGRE,SOUSEL,CASA BRANCA,TEJO,220.67,226180.0,223780.0,A4 - ESTREMOZ - CANO,
17348,396/151,,38.9912,-7.83965,PORTALEGRE,SOUSEL,CASA BRANCA,TEJO,208.18,225424.0,224872.0,A4 - ESTREMOZ - CANO,
72520,396/230,,38.95332,-7.81296,PORTALEGRE,SOUSEL,-,TEJO,225.83,227751.0,220674.0,A4 - ESTREMOZ - CANO,
59163,397/71,,38.9561,-7.7607,PORTALEGRE,SOUSEL,CANO,TEJO,237.93,232280.0,221000.0,A4 - ESTREMOZ - CANO,
72499,397/163,,38.94951,-7.75297,PORTALEGRE,SOUSEL,CANO,TEJO,240.0,232953.0,220271.0,A4 - ESTREMOZ - CANO,
2001924,397/167,ROÇA 2,38.95678,-7.74744,PORTALEGRE,SOUSEL,CANO,TEJO,248.0,233429.0,221080.0,A4 - ESTREMOZ - CANO,EM SERVIÇO
17288,399/6,,38.94622,-7.25989,PORTALEGRE,ELVAS,SÃO VICENTE E VENTOSA,GUADIANA,382.35,275702.0,220199.0,A5 - ELVAS - VILA BOIM,
59259,399/10,,38.95407,-7.24746,PORTALEGRE,ELVAS,SÃO VICENTE E VENTOSA,GUADIANA,375.0,276771.0,221081.0,A5 - ELVAS - VILA BOIM,
34563,400/7,,38.95659,-7.07088,PORTALEGRE,CAMPO MAIOR,NOSSA SENHORA DA EXPECTAÇÃO,GUADIANA,200.0,292075.0,221525.0,A11 - ELVAS - CAMPO MAIOR,
70357,400/13,,38.9769,-7.05067,PORTALEGRE,CAMPO MAIOR,NOSSA SENHORA DA EXPECTAÇÃO,GUADIANA,225.0,293800.0,223800.0,A11 - ELVAS - CAMPO MAIOR,
17285,400/70,,39.02338,-7.1107,PORTALEGRE,CAMPO MAIOR,NOSSA SENHORA DA GRAÇA DOS DEGOLADOS,GUADIANA,295.0,288540.0,228900.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17353,401/29,,38.98425,-7.01853,PORTALEGRE,CAMPO MAIOR,NOSSA SENHORA DA EXPECTAÇÃO,GUADIANA,218.0,296575.0,224650.0,A11 - ELVAS - CAMPO MAIOR,
59342,401/30,,38.96895,-7.01935,PORTALEGRE,CAMPO MAIOR,NOSSA SENHORA DA EXPECTAÇÃO,GUADIANA,215.0,296525.0,222950.0,A11 - ELVAS - CAMPO MAIOR,
74251,401/36,AC2 - Roças de Baixo,38.97794,-7.00075,PORTALEGRE,CAMPO MAIOR,NOSSA SENHORA DA EXPECTAÇÃO,GUADIANA,205.0,298124.0,223968.0,A11 - ELVAS - CAMPO MAIOR,
34789,402/84,SJS,38.86976,-9.41438,LISBOA,SINTRA,SÃO JOÃO DAS LAMPAS,RIBEIRAS DO OESTE,,88800.0,212130.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2050652,402/251,,38.87086,-9.29938,LISBOA,SINTRA,SINTRA (SÃO PEDRO DE PENAFERRIM),RIBEIRAS DO OESTE,,98782.82,212118.55,O0 - ORLA OCIDENTAL INDIFERENCIADO,EM SERVIÇO
104119,403/31,AC2,38.88724,-9.16864,LISBOA,LOURES,FANHÕES,TEJO,,110150.0,213800.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
104121,403/35,TD2,38.93953,-9.16329,LISBOA,MAFRA,MILHARADO,TEJO,170.0,110680.0,219600.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2078528,403/307,RA1,38.88903,-9.23773,LISBOA,MAFRA,-,TEJO,,104158.0,214069.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,EM SERVIÇO
2091550,404/56,G2-P7,38.94103,-8.94298,LISBOA,VILA FRANCA DE XIRA,VILA FRANCA DE XIRA,TEJO,,129783.0,219573.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
2091588,404/57,G2-P8,38.94112,-8.94349,LISBOA,VILA FRANCA DE XIRA,VILA FRANCA DE XIRA,TEJO,,129739.0,219584.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
2091638,404/58,G3-P9,38.93584,-8.92719,LISBOA,VILA FRANCA DE XIRA,VILA FRANCA DE XIRA,TEJO,,131147.0,218985.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
2091684,404/59,G3-P10,38.93604,-8.92782,LISBOA,VILA FRANCA DE XIRA,VILA FRANCA DE XIRA,TEJO,,131093.0,219008.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
2091752,404/60,G4-P11,38.93089,-8.91191,LISBOA,VILA FRANCA DE XIRA,VILA FRANCA DE XIRA,TEJO,,132467.0,218424.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
2091822,404/64,G4-P12,38.9311,-8.91255,LISBOA,VILA FRANCA DE XIRA,VILA FRANCA DE XIRA,TEJO,,132412.0,218448.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
104139,404/69,,38.86303,-8.88372,SANTARÉM,BENAVENTE,SAMORA CORREIA,TEJO,5.0,134850.0,210870.0,T7 - ALUVIÕES DO TEJO,
16448,404/73,AC-P500/5-G5,38.92511,-8.89533,LISBOA,VILA FRANCA DE XIRA,VILA FRANCA DE XIRA,TEJO,,133900.0,217770.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
2014192,405/AG6,,38.8676,-8.82847,SANTARÉM,BENAVENTE,SAMORA CORREIA,TEJO,35.0,139649.0,211339.0,T7 - ALUVIÕES DO TEJO,
104151,405/17,,38.94089,-8.86435,SANTARÉM,BENAVENTE,SAMORA CORREIA,TEJO,7.0,136600.0,219500.0,T7 - ALUVIÕES DO TEJO,
2078544,405/32,FURO Nº1 BRAÇO DE PRATA,38.87947,-8.86278,SANTARÉM,BENAVENTE,SAMORA CORREIA,TEJO,,136682.0,212681.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO
16454,405/86,PS2,38.8581,-8.74081,SANTARÉM,BENAVENTE,SANTO ESTÊVÃO,TEJO,,147250.0,210230.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
16455,405/166,FR4,38.86443,-8.73673,SANTARÉM,BENAVENTE,SANTO ESTÊVÃO,TEJO,21.0,147609.0,210931.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
16460,406/98,CBR1,38.92666,-8.57868,SANTARÉM,CORUCHE,BISCAINHO,TEJO,,161360.0,217760.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
2073208,407/36,AC1,38.87689,-8.41133,SANTARÉM,CORUCHE,-,TEJO,89.0,175855.2,212178.1,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
16464,407/45,PS1,38.88856,-8.49903,SANTARÉM,CORUCHE,CORUCHE,TEJO,,168250.0,213500.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
17480,408/10,JK18,38.91808,-8.18195,ÉVORA,MORA,MORA,TEJO,129.0,195763.0,216714.0,T0 - BACIA DO TEJO-SADO INDIFERENCIADO,
2014206,408/AG78,,38.90965,-8.29289,SANTARÉM,CORUCHE,COUÇO,TEJO,60.0,186140.0,215790.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
17324,411/107,JK7,38.93564,-7.72897,PORTALEGRE,SOUSEL,SOUSEL,TEJO,253.96,235040.0,218740.0,A4 - ESTREMOZ - CANO,
63684,411/139,,38.87296,-7.59276,ÉVORA,ESTREMOZ,ESTREMOZ (SANTA MARIA),TEJO,393.72,246891.46,211842.96,A4 - ESTREMOZ - CANO,
63688,411/163,,38.88984,-7.6274,ÉVORA,ESTREMOZ,SANTO ESTÊVÃO,TEJO,377.86,243875.0,213700.0,A4 - ESTREMOZ - CANO,
59484,411/192,,38.91233,-7.60117,ÉVORA,ESTREMOZ,SANTO ESTÊVÃO,TEJO,299.61,246136.19,216209.19,A4 - ESTREMOZ - CANO,
34457,411/194,CAVALEIRA,38.91265,-7.60238,ÉVORA,ESTREMOZ,SANTO ESTÊVÃO,TEJO,300.68,246031.08,216243.79,A4 - ESTREMOZ - CANO,
59488,411/198,,38.90064,-7.67891,ÉVORA,ESTREMOZ,SANTA VITÓRIA DO AMEIXIAL,TEJO,292.02,239400.0,214875.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
72503,411/255,,38.91129,-7.59957,ÉVORA,ESTREMOZ,-,TEJO,299.48,246275.59,216094.48,A4 - ESTREMOZ - CANO,
72505,411/256,,38.93041,-7.68968,PORTALEGRE,SOUSEL,-,TEJO,342.35,238450.0,218175.0,A4 - ESTREMOZ - CANO,
59557,412/89,,38.88529,-7.54431,ÉVORA,ESTREMOZ,SÃO LOURENÇO DE MAMPORCÃO,TEJO,338.42,251088.0,213238.0,A4 - ESTREMOZ - CANO,
17330,412/107,JK4 TECHOCAS,38.8617,-7.51269,ÉVORA,ESTREMOZ,SÃO DOMINGOS DE ANA LOURA,TEJO,371.0,253849.0,210637.0,A4 - ESTREMOZ - CANO,
63735,413/12,,38.89114,-7.27718,PORTALEGRE,ELVAS,VILA FERNANDO,TEJO,420.0,274260.0,214070.0,A5 - ELVAS - VILA BOIM,
65568,413/16,,38.90608,-7.25175,PORTALEGRE,ELVAS,SÃO BRÁS E SÃO LOURENÇO,GUADIANA,435.0,276450.0,215750.0,A5 - ELVAS - VILA BOIM,
59618,413/21,,38.90217,-7.29584,PORTALEGRE,ELVAS,VILA FERNANDO,TEJO,397.0,272630.0,215280.0,A5 - ELVAS - VILA BOIM,
17291,413/30,,38.87381,-7.24939,PORTALEGRE,ELVAS,SÃO BRÁS E SÃO LOURENÇO,GUADIANA,415.0,276690.0,212170.0,A5 - ELVAS - VILA BOIM,
17362,413/40,,38.86456,-7.21724,PORTALEGRE,ELVAS,SÃO BRÁS E SÃO LOURENÇO,GUADIANA,358.0,279490.0,211170.0,A5 - ELVAS - VILA BOIM,
63740,413/46,,38.89523,-7.23494,PORTALEGRE,ELVAS,SÃO BRÁS E SÃO LOURENÇO,GUADIANA,395.0,277920.0,214560.0,A5 - ELVAS - VILA BOIM,
34480,413/54,TCN1 - Vila Boim,38.86015,-7.27042,PORTALEGRE,ELVAS,VILA BOIM,GUADIANA,436.09,274879.0,210635.0,A5 - ELVAS - VILA BOIM,
63748,413/100,,38.9212,-7.31873,PORTALEGRE,ELVAS,VILA FERNANDO,TEJO,350.0,270625.0,217375.0,A5 - ELVAS - VILA BOIM,
65599,413/102,,38.85786,-7.27769,PORTALEGRE,ELVAS,VILA BOIM,GUADIANA,410.0,274250.0,210375.0,A5 - ELVAS - VILA BOIM,
65600,413/105,,38.92621,-7.23334,PORTALEGRE,ELVAS,SÃO VICENTE E VENTOSA,GUADIANA,410.37,278025.0,218000.0,A5 - ELVAS - VILA BOIM,
63750,413/110,,38.92204,-7.27837,PORTALEGRE,ELVAS,VILA FERNANDO,TEJO,405.0,274125.0,217500.0,A5 - ELVAS - VILA BOIM,
72517,413/139,,38.86396,-7.2502,PORTALEGRE,ELVAS,-,GUADIANA,430.0,276630.0,211075.0,A5 - ELVAS - VILA BOIM,
59692,414/31,,38.90747,-7.14429,PORTALEGRE,ELVAS,CAIA E SÃO PEDRO,GUADIANA,230.0,285770.0,216000.0,A5 - ELVAS - VILA BOIM,
63759,414/36,,38.88697,-7.14792,PORTALEGRE,ELVAS,CAIA E SÃO PEDRO,GUADIANA,240.0,285480.0,213720.0,A5 - ELVAS - VILA BOIM,
17284,414/45,Elvas,38.87261,-7.14933,PORTALEGRE,ELVAS,CAIA E SÃO PEDRO,GUADIANA,278.0,285375.0,212125.0,A5 - ELVAS - VILA BOIM,
59696,414/46,,38.90549,-7.11642,PORTALEGRE,ELVAS,CAIA E SÃO PEDRO,GUADIANA,237.33,288190.0,215807.0,A5 - ELVAS - VILA BOIM,
59698,414/54,,38.86255,-7.15811,PORTALEGRE,ELVAS,ASSUNÇÃO,GUADIANA,309.83,284625.0,211000.0,A5 - ELVAS - VILA BOIM,
59704,414/61,,38.89492,-7.18684,PORTALEGRE,ELVAS,ALCÁÇOVA,GUADIANA,330.0,282094.0,214567.0,A5 - ELVAS - VILA BOIM,
34435,414/67,Barrancas,38.92422,-7.08086,PORTALEGRE,ELVAS,CAIA E SÃO PEDRO,GUADIANA,183.83,291251.0,217921.0,A5 - ELVAS - VILA BOIM,
34437,414/70,Campo,38.85783,-7.09602,PORTALEGRE,ELVAS,AJUDA  SALVADOR E SANTO ILDEFONSO,GUADIANA,171.27,290020.0,210535.0,A11 - ELVAS - CAMPO MAIOR,
34439,414/71,Caia,38.88605,-7.05256,PORTALEGRE,ELVAS,CAIA E SÃO PEDRO,GUADIANA,174.64,293755.0,213712.0,A5 - ELVAS - VILA BOIM,
59710,414/76,JK4,38.88561,-7.05372,PORTALEGRE,ELVAS,CAIA E SÃO PEDRO,GUADIANA,173.0,293655.0,213662.0,A11 - ELVAS - CAMPO MAIOR,
17268,414/82,,38.89623,-7.05489,PORTALEGRE,ELVAS,CAIA E SÃO PEDRO,GUADIANA,175.0,293540.0,214840.0,A11 - ELVAS - CAMPO MAIOR,
72518,414/106,,38.93452,-7.17617,PORTALEGRE,ELVAS,-,GUADIANA,225.83,282973.0,218973.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
72691,414/107,,38.92477,-7.08842,PORTALEGRE,ELVAS,ASSUNÇÃO,GUADIANA,,290595.0,217974.0,A11 - ELVAS - CAMPO MAIOR,
104238,415/7,,38.82226,-9.46558,LISBOA,SINTRA,COLARES,RIBEIRAS DO OESTE,13.0,84280.0,206920.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,ENTULHADO
34790,415/72,RA5,38.76434,-9.47145,LISBOA,CASCAIS,ALCABIDECHE,RIBEIRAS DO OESTE,231.5,83675.5,200498.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2080222,415/187,MINA 66,38.76795,-9.44639,LISBOA,SINTRA,COLARES,RIBEIRAS DO OESTE,,85860.0,200867.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
16465,416/7,F2 SJS,38.81677,-9.28748,LISBOA,SINTRA,ALMARGEM DO BISPO,TEJO,,99740.0,206100.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
16616,416/74,,38.79618,-9.3864,LISBOA,SINTRA,SINTRA (SÃO MARTINHO),RIBEIRAS DO OESTE,,91116.45,203927.8,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2050672,416/345,FURO 2,38.78611,-9.35105,LISBOA,SINTRA,SINTRA (SÃO PEDRO DE PENAFERRIM),RIBEIRAS DO OESTE,,94173.17,202768.23,O28 - PISÕES - ATROZELA,EM SERVIÇO
2078560,416/402,,38.79969,-9.36006,LISBOA,SINTRA,ALGUEIRÃO-MEM MARTINS,TEJO,,93410.0,204286.0,O28 - PISÕES - ATROZELA,EM SERVIÇO
2078576,416/551,,38.77267,-9.35152,LISBOA,SINTRA,-,TEJO,,94112.0,201277.0,O28 - PISÕES - ATROZELA,EM SERVIÇO
34791,417/37,AC4,38.82863,-9.22479,LISBOA,ODIVELAS,CANEÇAS,TEJO,,105200.0,207350.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
104284,418/4,,38.80999,-8.88074,SANTARÉM,BENAVENTE,SAMORA CORREIA,TEJO,16.0,135060.0,204980.0,T7 - ALUVIÕES DO TEJO,SELADO
106519,418/15,,38.83266,-8.91323,SANTARÉM,BENAVENTE,SAMORA CORREIA,TEJO,9.0,132260.0,207520.0,T7 - ALUVIÕES DO TEJO,EM SERVIÇO
2014194,418/AG49,,38.80952,-8.9221,SANTARÉM,BENAVENTE,SAMORA CORREIA,TEJO,7.0,131467.0,204958.0,T7 - ALUVIÕES DO TEJO,
2014196,419/AG3,,38.80844,-8.86889,SANTARÉM,BENAVENTE,SAMORA CORREIA,TEJO,19.0,136088.0,204799.0,T7 - ALUVIÕES DO TEJO,
2078690,419/37,FURO MATADOURO,38.84385,-8.72295,SANTARÉM,BENAVENTE,SAMORA CORREIA,TEJO,,148789.9,208638.9,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
2014212,420/AG69,,38.79118,-8.57465,SANTARÉM,CORUCHE,BRANCA,TEJO,,161637.0,202719.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
16476,420/77,CBR1-FAZENDAS DAS FIGUEIRAS,38.82755,-8.55918,SANTARÉM,CORUCHE,BRANCA,TEJO,,163000.0,206750.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
2014280,420/105,,38.80688,-8.65946,SETÚBAL,MONTIJO,CANHA,TEJO,30.0,154278.7,204500.4,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
104354,421/46,FR1,38.83826,-8.4481,SANTARÉM,CORUCHE,SANTANA DO MATO,TEJO,81.0,172650.0,207900.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
17317,421/57,RLA 3,38.78041,-8.36375,ÉVORA,MONTEMOR-O-NOVO,LAVRE,TEJO,135.0,179957.0,201456.0,T0 - BACIA DO TEJO-SADO INDIFERENCIADO,
17323,424/34,,38.79583,-7.78283,ÉVORA,ARRAIOLOS,VIMIEIRO,TEJO,252.0,230430.0,203200.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17337,424/124,AR29,38.8052,-7.85089,ÉVORA,ARRAIOLOS,VIMIEIRO,TEJO,,224514.0,204220.0,A0 - MACIÇO ANTIGO INDIFERENCIADO,
17329,425/139,FURO DO ÁLAMO,38.8542,-7.61548,ÉVORA,ESTREMOZ,ESTREMOZ (SANTA MARIA),TEJO,360.0,244932.0,209749.0,A4 - ESTREMOZ - CANO,
60111,426/238,,38.82885,-7.49684,ÉVORA,ESTREMOZ,ARCOS,TEJO,427.4,255250.0,207000.0,A4 - ESTREMOZ - CANO,
60133,426/291,,38.84746,-7.55258,ÉVORA,ESTREMOZ,ARCOS,TEJO,430.68,250397.0,209033.0,A4 - ESTREMOZ - CANO,
17292,426/295,LF2 FONTE FREIXO 1,38.81401,-7.45852,ÉVORA,BORBA,BORBA (MATRIZ),GUADIANA,432.0,258590.0,205376.0,A4 - ESTREMOZ - CANO,
17290,426/298,JK1,38.79003,-7.4273,ÉVORA,BORBA,BORBA (MATRIZ),TEJO,404.0,261322.0,202734.0,A4 - ESTREMOZ - CANO,
17293,426/300,ALTO DOS BACÊLOS,38.78893,-7.47046,ÉVORA,BORBA,BORBA (MATRIZ),GUADIANA,495.0,257573.0,202584.0,A4 - ESTREMOZ - CANO,
72694,426/399,QUINTA AUGUSTA,38.76832,-7.41464,ÉVORA,VILA VIÇOSA,VILA VIÇOSA (CONCEIÇÃO),TEJO,406.0,262441.0,200333.0,A4 - ESTREMOZ - CANO,
72507,426/400,SS1 STº ANTONICO,38.82746,-7.46248,ÉVORA,BORBA,BORBA (MATRIZ),GUADIANA,432.0,258235.0,206867.0,A4 - ESTREMOZ - CANO,
63954,427/20,,38.83851,-7.24959,ÉVORA,VILA VIÇOSA,CILADAS,GUADIANA,390.0,276710.0,208250.0,A5 - ELVAS - VILA BOIM,
63964,428/15,,38.83991,-7.1848,PORTALEGRE,ELVAS,AJUDA  SALVADOR E SANTO ILDEFONSO,GUADIANA,260.0,282334.0,208462.0,A5 - ELVAS - VILA BOIM,
60225,428/16,,38.83136,-7.12747,PORTALEGRE,ELVAS,AJUDA  SALVADOR E SANTO ILDEFONSO,GUADIANA,169.73,287322.0,207566.0,A5 - ELVAS - VILA BOIM,
72524,428/31,,38.84651,-7.14045,PORTALEGRE,ELVAS,-,GUADIANA,200.0,286177.0,209236.0,A5 - ELVAS - VILA BOIM,
72526,428/32,,38.83572,-7.16178,PORTALEGRE,ELVAS,-,GUADIANA,220.0,284338.0,208018.0,A5 - ELVAS - VILA BOIM,
2079988,429/80,RA7,38.72918,-9.4352,LISBOA,CASCAIS,ALCABIDECHE,TEJO,,86771.0,196549.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2080062,429/81,RA8,38.72026,-9.43697,LISBOA,CASCAIS,-,TEJO,91.0,86603.0,195560.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,EM SERVIÇO
2080142,429/82,MINA 1,38.75416,-9.42358,LISBOA,CASCAIS,ALCABIDECHE,TEJO,,87821.0,199308.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2080154,429/83,MINA 1,38.75913,-9.42631,LISBOA,CASCAIS,ALCABIDECHE,TEJO,,87591.0,199863.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2080166,429/92,MINA 30,38.75915,-9.43292,LISBOA,CASCAIS,ALCABIDECHE,TEJO,,87017.0,199873.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2080210,429/112,MINA 49,38.75955,-9.44503,LISBOA,CASCAIS,ALCABIDECHE,RIBEIRAS DO OESTE,,85965.0,199932.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2051462,430/7,FURO 1,38.74552,-9.4029,LISBOA,CASCAIS,ALCABIDECHE,TEJO,,89605.35,198323.53,O28 - PISÕES - ATROZELA,EM SERVIÇO
34917,430/232,Casalinho da Azenha,38.75788,-9.36464,LISBOA,SINTRA,SINTRA (SÃO PEDRO DE PENAFERRIM),RIBEIRAS DO OESTE,,92950.0,199650.0,O28 - PISÕES - ATROZELA,
34919,430/233,Manique de Cima,38.75673,-9.36324,LISBOA,SINTRA,SINTRA (SÃO PEDRO DE PENAFERRIM),RIBEIRAS DO OESTE,,93070.0,199520.0,O28 - PISÕES - ATROZELA,
72777,430/274,,38.72879,-9.36845,LISBOA,CASCAIS,ALCABIDECHE,RIBEIRAS DO OESTE,,92575.0,196425.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2079792,430/408,JK4,38.7462,-9.40005,LISBOA,CASCAIS,ALCABIDECHE,TEJO,,89854.0,198395.0,O28 - PISÕES - ATROZELA,
2049800,430/409,RA6,38.73757,-9.42114,LISBOA,CASCAIS,ALCABIDECHE,TEJO,64.6,88007.0,197462.6,O28 - PISÕES - ATROZELA,
2051350,430/410,PS1,38.73582,-9.33487,LISBOA,CASCAIS,SÃO DOMINGOS DE RANA,TEJO,,95505.54,197166.06,O0 - ORLA OCIDENTAL INDIFERENCIADO,EM SERVIÇO
2079970,430/411,PS2,38.73799,-9.33341,LISBOA,CASCAIS,SÃO DOMINGOS DE RANA,TEJO,,95636.0,197406.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
2079882,430/427,RA2,38.72127,-9.38662,LISBOA,CASCAIS,ALCABIDECHE,TEJO,,90984.0,195611.0,O0 - ORLA OCIDENTAL INDIFERENCIADO,
16483,432/549,JK3,38.73883,-8.93498,SETÚBAL,ALCOCHETE,ALCOCHETE,TEJO,,130280.0,197120.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
16484,432/724,PS2,38.7186,-9.00466,SETÚBAL,ALCOCHETE,SAMOUCO,TEJO,,124200.0,194930.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
16485,432/740,PS2,38.68787,-8.94486,SETÚBAL,MONTIJO,ALTO-ESTANQUEIRO-JARDIA,TEJO,,129370.0,191470.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
16486,432/787,CBR1,38.70946,-8.92269,SETÚBAL,MONTIJO,ATALAIA,TEJO,,131320.0,193850.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
2090684,432/960,FR2,38.7182,-9.00458,SETÚBAL,ALCOCHETE,SAMOUCO,TEJO,,124206.0,194885.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
2051022,432/963,CBR2,38.71777,-9.00756,SETÚBAL,ALCOCHETE,SAMOUCO,TEJO,,123946.4,194839.57,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
2090516,432/964,PS5,38.74053,-8.94009,SETÚBAL,ALCOCHETE,ALCOCHETE,TEJO,,129837.0,197312.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
2084090,432/1014,CBR1 (F30),38.68719,-8.94457,SETÚBAL,MONTIJO,-,TEJO,17.0,129395.0,191395.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
2090652,432/1017,FR1,38.74376,-8.94572,SETÚBAL,ALCOCHETE,ALCOCHETE,TEJO,,129351.0,197675.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
2014198,433/AG50,,38.71897,-8.75695,SETÚBAL,PALMELA,POCEIRÃO,TEJO,44.0,145744.0,194794.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO
2014164,433/AG74,,38.74112,-8.82048,SETÚBAL,ALCOCHETE,ALCOCHETE,TEJO,35.0,140237.0,197293.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
2014200,433/AG76,,38.72141,-8.71119,SETÚBAL,PALMELA,POCEIRÃO,TEJO,66.0,149725.0,195039.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,DESTRUÍDO
2090942,433/401,FR3 (F29),38.69291,-8.75029,SETÚBAL,MONTIJO,-,TEJO,,146303.0,191898.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,EM SERVIÇO
60237,434/2,AC1A,38.71632,-8.50176,ÉVORA,VENDAS NOVAS,VENDAS NOVAS,TEJO,70.0,167936.0,194380.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
60238,434/3,AC4,38.72023,-8.50529,ÉVORA,VENDAS NOVAS,VENDAS NOVAS,TEJO,70.0,167631.0,194815.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
2005880,434/4,AC3,38.71206,-8.49939,ÉVORA,VENDAS NOVAS,VENDAS NOVAS,TEJO,78.0,168141.0,193906.0,T3 - BACIA DO TEJO-SADO / MARGEM ESQUERDA,
